train_ep_lens_Average,train_ep_lens_Std,train_ep_lens_Median,train_ep_lens_Min,train_ep_lens_Max,eval_ep_lens_Average,eval_ep_lens_Std,eval_ep_lens_Median,eval_ep_lens_Min,eval_ep_lens_Max,train_returns_Average,train_returns_Std,train_returns_Median,train_returns_Min,train_returns_Max,eval_returns_Average,eval_returns_Std,eval_returns_Median,eval_returns_Min,eval_returns_Max,Train_EnvstepsSoFar,TimeSinceStart,Training Loss,reward_Average,reward_Std,reward_Median,reward_Min,reward_Max,eval_reward_Average,eval_reward_Std,eval_reward_Median,eval_reward_Min,eval_reward_Max,Initial_DataCollection_AverageReturn
1000.0,0.0,1000.0,1000,1000,968.6363636363636,99.1805266143719,1000.0,655,1000,4713.6533,12.196533,4713.6533,4701.4565,4725.8496,4535.5215,473.40848,4668.7373,3065.704,4872.6865,0,9.426883459091187,-1.919203,4.713653,1.0507793,4.807543,-1.6958617,7.336165,4.682378,1.1180375,4.831493,-1.3024702,7.7189226,4713.6533
