train_ep_lens_Average,train_ep_lens_Std,train_ep_lens_Median,train_ep_lens_Min,train_ep_lens_Max,eval_ep_lens_Average,eval_ep_lens_Std,eval_ep_lens_Median,eval_ep_lens_Min,eval_ep_lens_Max,train_returns_Average,train_returns_Std,train_returns_Median,train_returns_Min,train_returns_Max,eval_returns_Average,eval_returns_Std,eval_returns_Median,eval_returns_Min,eval_returns_Max,Train_EnvstepsSoFar,TimeSinceStart,Training Loss,reward_Average,reward_Std,reward_Median,reward_Min,reward_Max,eval_reward_Average,eval_reward_Std,eval_reward_Median,eval_reward_Min,eval_reward_Max,Initial_DataCollection_AverageReturn
1000.0,0.0,1000.0,1000,1000,1000.0,0.0,1000.0,1000,1000,4752.68970272542,107.02408191026677,4749.881502808675,4543.732453931942,4994.289852207381,4719.2036,48.339966,4740.4277,4639.7783,4785.8066,0,27.18880796432495,-1.8675174,4.752689702725421,0.9749110042442283,4.830371572578258,-2.0263095880731323,7.68862677876303,4.719204,0.95990753,4.779483,-1.2557155,7.7421823,4752.68970272542
